company,product,typename,inches,cpu,ram(GB),gpu,opsys,weight(kg),resolution,screentype,touchscreen,cpu(GHz),memory_1_storage_gb,memory_1_type,memory_2_storage_gb,memory_2_type,log_price
MSI,GP62MVR 6RF,Gaming,15.6,Intel Core i7 6700HQ ,8,Nvidia GeForce GTX 1060,Windows 10,2.2,1920x1080,,False,2.6,128.0,SSD,1000.0,HDD,7.29716552812877
HP,Pavilion X360,2 in 1 Convertible,14.0,Intel Core i3 7100U ,4,Nvidia GeForce 940MX,Windows 10,1.63,1920x1080,IPSPanel,True,2.4,128.0,SSD,0.0,,6.54965074223381
Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Notebook,15.6,Intel Celeron Dual Core 3855U ,4,Intel HD Graphics 510,Windows 10,2.1,1366x768,,False,1.6,500.0,HDD,0.0,,5.762051382780177
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,1.27,2560x1440,IPSPanel,True,2.5,256.0,SSD,0.0,,7.757478766584179
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Intel Core M 6Y30 ,8,Intel HD Graphics 515,Windows 10,1.2,1920x1080,IPSPanel,False,0.9,512.0,SSD,0.0,,6.591673732008658
Toshiba,Satellite Pro,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,Windows 10,2.1,1366x768,,False,2.2,500.0,HDD,0.0,,6.102558594613569
HP,ProBook 440,Notebook,14.0,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.64,1920x1080,,False,2.5,256.0,SSD,0.0,,6.918210432885754
HP,Envy 17-U275cl,Notebook,17.3,Intel Core i7 8550U ,16,Nvidia GeForce MX150,Windows 10,2.9,1920x1080,IPSPanel,False,1.8,1000.0,HDD,0.0,,6.9650803456014065
HP,Probook 440,Notebook,14.0,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.64,1366x768,,False,2.5,500.0,HDD,0.0,,6.658011045870748
HP,EliteBook 840,Notebook,14.0,Intel Core i5 7300U ,8,Intel HD Graphics 620,Windows 10,1.48,1920x1080,,False,2.6,256.0,SSD,0.0,,7.145196134997171
Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,Intel Pentium Quad Core N3710 ,4,Intel HD Graphics 405,Windows 10,2.65,1366x768,,False,1.6,1000.0,HDD,0.0,,5.733341276897746
Apple,MacBook Pro,Ultrabook,13.3,Intel Core i5 ,8,Intel Iris Plus Graphics 640,macOS,1.37,2560x1600,IPSPanelRetinaDisplay,False,2.3,256.0,SSD,0.0,,7.3255112111745335
Asus,VivoBook E12,Netbook,11.6,Intel Celeron Dual Core N3350 ,2,Intel HD Graphics 500,Windows 10,1.1,1366x768,,False,1.1,32.0,FlashStorage,0.0,,5.501258210544727
Acer,Aspire 5,Notebook,15.6,AMD A12-Series 9720P ,8,AMD Radeon RX 540,Windows 10,2.2,1366x768,,False,2.7,256.0,SSD,0.0,,6.490723534502507
Samsung,Notebook 9,Ultrabook,13.3,Intel Core i7 7500U ,8,Intel HD Graphics 620,Windows 10,1.31,1920x1080,,True,2.7,256.0,SSD,0.0,,7.377133712833954
Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Intel Core i5 7200U ,6,Intel HD Graphics 620,Windows 10,2.4,1920x1080,,False,2.5,1000.0,HDD,0.0,,6.335054251498059
Dell,Vostro 5568,Notebook,15.6,Intel Core i7 7500U ,8,Nvidia GeForce 940MX,Windows 10,2.18,1920x1080,,False,2.7,256.0,SSD,0.0,,6.917606595032511
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Intel Core i7 6560U ,16,Intel Iris Graphics 540,Windows 10,1.3,3200x1800,IPSPanel,True,2.2,1000.0,SSD,0.0,,7.4949862339505335
Dell,Precision 3520,Workstation,15.6,Intel Core i7 7700HQ ,8,Nvidia Quadro M620,Windows 10,2.23,1920x1080,,False,2.8,1000.0,HDD,0.0,,7.48324441607385
Toshiba,Portege Z30-C-16L,Ultrabook,13.3,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,1.2,1920x1080,,False,2.5,256.0,SSD,0.0,,7.217443431696533
HP,Spectre x360,2 in 1 Convertible,13.3,Intel Core i5 8250U ,8,Intel UHD Graphics 620,Windows 10,1.29,3840x2160,IPSPanel,True,1.6,256.0,SSD,0.0,,7.312553498102598
Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Intel Core i7 7500U ,6,Nvidia GeForce 940MX,Windows 10,2.2,1920x1080,,False,2.7,256.0,SSD,0.0,,6.670766320845874
HP,Omen 15-ce007nv,Gaming,15.6,Intel Core i7 7700HQ ,12,Nvidia GeForce GTX 1050,Windows 10,2.62,1920x1080,IPSPanel,False,2.8,128.0,SSD,1000.0,HDD,7.130098510125578
Asus,Rog GL702VS-BA023T,Gaming,17.3,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1070,Windows 10,2.9,1920x1080,,False,2.8,256.0,SSD,1000.0,HDD,7.791109510610028
HP,ZBook 15,Workstation,15.6,Intel Core i7 6700HQ ,8,Nvidia Quadro M1000M,Windows 7,2.59,1920x1080,,False,2.6,256.0,SSD,0.0,,7.353081920515432
HP,Spectre X360,Ultrabook,13.3,Intel Core i7 7500U ,8,Intel HD Graphics 620,Windows 10,1.32,1920x1080,IPSPanel,False,2.7,256.0,SSD,0.0,,7.243512974665482
Dell,Latitude 7280,Ultrabook,12.5,Intel Core i7 7600U ,16,Intel HD Graphics 620,Windows 10,1.18,1920x1080,,False,2.8,256.0,SSD,0.0,,7.527793987721444
HP,255 G6,Notebook,15.6,AMD E-Series E2-9000e ,4,AMD Radeon R2,No OS,1.86,1366x768,,False,1.5,500.0,HDD,0.0,,5.552959584921617
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,No OS,2.2,1366x768,,False,1.1,1000.0,HDD,0.0,,5.774520489161543
Acer,Extensa EX2540-58KR,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,2.4,1366x768,,False,2.5,500.0,HDD,0.0,,6.326149473155099
Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,Intel Celeron Dual Core N3050 ,4,Intel HD Graphics,Windows 10,2.2,1366x768,,False,1.6,500.0,HDD,0.0,,5.910796644040527
Lenovo,IdeaPad 320-15AST,Notebook,15.6,AMD E-Series 9000 ,4,AMD Radeon R2 Graphics,Windows 10,2.2,1366x768,,False,2.2,500.0,HDD,0.0,,5.700443573390687
Dell,Inspiron 7559,Gaming,15.6,Intel Core i7 6700HQ ,16,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.59,1920x1080,,False,2.6,1000.0,HDD,0.0,,6.778796274184742
Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,3840x2160,,False,2.8,128.0,SSD,1000.0,HDD,7.311886164077165
Dell,Inspiron 3552,Notebook,15.6,Intel Celeron Dual Core N3060 ,4,Intel HD Graphics,Linux,2.2,1366x768,,False,1.6,500.0,HDD,0.0,,5.6164073951712
Lenovo,Thinkpad 13,Notebook,13.3,Intel Core i7 7500U ,8,Intel HD Graphics 620,Windows 10,1.4,1920x1080,IPSPanel,False,2.7,256.0,SSD,0.0,,6.917705609835305
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.37,1920x1080,IPSPanel,True,2.5,512.0,SSD,0.0,,7.509335266016592
HP,Probook 440,Notebook,14.0,Intel Core i7 8550U ,8,Nvidia GeForce 930MX,Windows 10,1.63,1920x1080,,False,1.8,256.0,SSD,0.0,,6.93828448401696
Lenovo,Legion Y720-15IKB,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,3.2,1920x1080,IPSPanel,False,2.8,512.0,SSD,1000.0,HDD,7.466799475018602
Lenovo,ThinkPad X1,Notebook,14.0,Intel Core i7 6600U ,16,Intel HD Graphics 520,Windows 7,1.1,2560x1440,IPSPanel,False,2.6,256.0,SSD,0.0,,7.8709295967551425
Asus,Rog G752VL-GC088D,Gaming,17.3,Intel Core i7 6700HQ ,16,Nvidia GeForce GTX 965M,No OS,4.0,1920x1080,IPSPanel,False,2.6,1000.0,HDD,0.0,,6.905753276311464
Dell,Inspiron 7577,Gaming,15.6,Intel Core i5 7300HQ ,8,Nvidia GeForce GTX 1060,Windows 10,2.65,1920x1080,,False,2.5,256.0,SSD,0.0,,7.085901464365611
Lenovo,V310-15ISK (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.9,1920x1080,,False,2.5,1000.0,HDD,0.0,,6.3080984415095305
MSI,GT72S Dominator,Gaming,17.3,Intel Core i7 6820HQ ,16,Nvidia GeForce GTX 980M,Windows 10,3.78,1920x1080,,False,2.7,256.0,SSD,1000.0,HDD,7.782807262839695
Acer,Aspire A517-51G,Notebook,15.6,Intel Core i7 8550U ,8,Nvidia GeForce MX150,Windows 10,3.0,1920x1080,IPSPanel,False,1.8,256.0,SSD,0.0,,6.85751406254539
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,14.0,Intel Core i7 7500U ,16,Intel HD Graphics 620,Windows 10,1.38,1920x1080,,True,2.7,512.0,SSD,0.0,,7.466799475018602
Dell,Inspiron 7577,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.65,1920x1080,IPSPanel,False,2.8,128.0,SSD,1000.0,HDD,7.207118856207756
Lenovo,Thinkpad P51,Notebook,15.6,Intel Core i7 7820HQ ,16,Nvidia Quadro M2200M,Windows 10,2.5,1920x1080,,False,2.9,512.0,SSD,0.0,,7.803435056952168
Dell,Alienware 17,Gaming,17.3,Intel Core i7 6820HK ,16,Nvidia GeForce GTX 1080,Windows 10,4.36,2560x1440,,False,2.7,512.0,SSD,1000.0,HDD,7.922261058353247
MSI,GE73VR 7RE,Gaming,17.3,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,2.8,1920x1080,,False,2.8,256.0,SSD,1000.0,HDD,7.5443321080536885
Asus,FX503VD-E4022T (i7-7700HQ/8GB/1TB/GeForce,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.2,1920x1080,,False,2.8,1000.0,HDD,0.0,,6.855408798609928
HP,250 G6,Ultrabook,15.6,Intel Core i7 7500U ,8,Intel HD Graphics 620,Windows 10,1.84,1920x1080,,False,2.7,256.0,SSD,0.0,,6.62273632394984
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,Intel Core i7 6500U ,6,AMD Radeon R5 M330,Windows 10,2.19,1366x768,,False,2.5,1000.0,HDD,0.0,,6.638567789166521
Dell,Inspiron 7567,Gaming,15.6,Intel Core i5 7300HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.62,1920x1080,,False,2.5,256.0,SSD,0.0,,6.892641641172089
Mediacom,SmartBook Edge,Notebook,14.0,Intel Celeron Quad Core N3450 ,4,Intel HD Graphics 500,Windows 10,1.45,1920x1080,IPSPanel,False,1.1,32.0,SSD,0.0,,5.963579343618446
Acer,Aspire ES1-572,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Linux,2.4,1366x768,,False,2.5,500.0,HDD,0.0,,6.090857290986017
Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,2.1,1920x1080,,False,2.5,1000.0,HDD,1000.0,HDD,6.43205545719152
Acer,Swift 7,Ultrabook,13.3,Intel Core i5 7Y54 ,8,Intel HD Graphics 615,Windows 10,1.12,1920x1080,IPSPanel,False,1.2,256.0,SSD,0.0,,6.8966943316227125
Asus,Rog Strix,Gaming,17.3,AMD Ryzen 1700 ,16,AMD Radeon RX 580,Windows 10,3.2,1920x1080,,False,3,256.0,SSD,1000.0,HDD,7.3453648404168685
Dell,Inspiron 5567,Notebook,15.6,Intel Core i5 7200U ,8,AMD Radeon R7 M445,Windows 10,2.36,1920x1080,,False,2.5,1000.0,HDD,0.0,,6.459591416340857
Dell,Inspiron 3552,Notebook,15.6,Intel Pentium Quad Core N3710 ,4,Intel HD Graphics,Windows 10,2.2,1366x768,,False,1.6,500.0,HDD,0.0,,5.910796644040527
Acer,Aspire A315-51,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,Linux,2.1,1366x768,,False,2,1000.0,HDD,0.0,,5.966146739123692
Dell,XPS 15,Notebook,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1050,Windows 10,2.06,1920x1080,,False,2.8,512.0,SSD,0.0,,7.549082710812286
Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,Intel Core i7 6500U ,8,AMD Radeon R5 M330,Windows 7,2.32,1920x1080,,False,2.5,1000.0,Hybrid,0.0,,6.796823718274855
Dell,Vostro 3568,Notebook,15.6,Intel Core i3 6006U ,4,AMD Radeon R5 M420,Windows 10,2.18,1366x768,,False,2,1000.0,HDD,0.0,,6.426326632066933
Dell,Inspiron 7570,Notebook,15.6,Intel Core i7 8550U ,8,Nvidia GeForce 940MX,Windows 10,2.16,1920x1080,IPSPanel,False,1.8,256.0,SSD,1000.0,HDD,7.030264904470579
Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,Intel Celeron Dual Core N3060 ,2,Intel HD Graphics 400,Windows 10,1.42,1366x768,,False,1.6,32.0,FlashStorage,0.0,,5.517452896464707
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,Intel Celeron Dual Core N3050 ,4,Intel HD Graphics,Windows 10,2.2,1366x768,,False,1.6,500.0,HDD,0.0,,5.910796644040527
Asus,Pro P2540UA-XS51,Notebook,15.6,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,2.37,1920x1080,,False,2.5,256.0,SSD,0.0,,7.002155954403621
Lenovo,N23 (N3060/4GB/128GB/W10),Netbook,11.6,Intel Celeron Dual Core N3060 ,4,Intel HD Graphics 400,Windows 10,1.4,1366x768,,True,1.6,128.0,SSD,0.0,,6.163314804034641
Dell,Vostro 5568,Notebook,15.6,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,2.18,1920x1080,,False,2.5,1000.0,HDD,0.0,,6.728628613084702
Lenovo,Ideapad 320-15ISK,Notebook,15.6,Intel Core i3 6006U ,4,Nvidia GeForce 920MX ,Windows 10,2.2,1920x1080,,False,2,1000.0,HDD,0.0,,6.361302477572996
HP,ProBook 440,Notebook,14.0,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.64,1366x768,,False,2.5,256.0,SSD,0.0,,6.880384082186005
MSI,GE72 Apache,Gaming,17.3,Intel Core i7 6700HQ ,8,Nvidia GeForce GTX 960M,Windows 10,2.9,1920x1080,,False,2.6,128.0,SSD,1000.0,HDD,7.3206526989075975
Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,Intel Celeron Dual Core 3205U ,4,Intel HD Graphics,Chrome OS,2.2,1920x1080,IPSPanel,False,1.5,16.0,FlashStorage,0.0,,5.883322388488279
Dell,Inspiron 7567,Gaming,15.6,Intel Core i5 7300HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.65,1920x1080,,False,2.5,1000.0,Hybrid,0.0,,6.855408798609928
HP,Probook 440,Notebook,14.0,Intel Core i5 8250U ,8,Intel UHD Graphics 620,Windows 10,1.63,1920x1080,,False,1.6,1000.0,HDD,0.0,,6.699500340161678
Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX1060,Windows 10,2.24,1920x1080,,False,2.8,128.0,SSD,1000.0,HDD,7.199678345691172
Acer,Swift 3,Notebook,14.0,Intel Core i3 7100U ,8,Intel HD Graphics 620,Windows 10,1.5,1920x1080,IPSPanel,False,2.4,128.0,SSD,0.0,,6.428105272684596
HP,Probook 440,Notebook,14.0,Intel Core i7 8550U ,8,Intel UHD Graphics 620,Windows 10,1.63,1920x1080,,False,1.8,512.0,SSD,0.0,,6.988413181999592
Dell,Latitude 7390,Ultrabook,13.3,Intel Core i5 8250U ,8,Intel UHD Graphics 620,Windows 10,1.42,1920x1080,,True,1.6,256.0,SSD,0.0,,7.518525780274631
Dell,Inspiron 7560,Notebook,15.6,Intel Core i7 7500U ,8,Nvidia GeForce 940MX,Windows 10,2.0,1920x1080,,False,2.7,128.0,SSD,1000.0,HDD,7.095893221097532
Dell,Latitude E5270,Ultrabook,12.5,Intel Core i3 6100U ,4,Intel HD Graphics 520,Windows 7,1.5,1366x768,,False,2.3,128.0,SSD,0.0,,7.062165925015253
Asus,VivoBook Max,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,2.0,1366x768,,False,2.5,256.0,SSD,0.0,,6.373643969107062
MSI,Laptop MSI,Gaming,17.3,Intel Core i7 6820HK ,16,Nvidia GeForce GTX 970M,Windows 10,4.14,1920x1080,,False,2.7,128.0,SSD,1000.0,HDD,7.695757990554761
MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,Intel Core i5 7300HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.2,1920x1080,,False,2.5,128.0,SSD,1000.0,HDD,6.9930151229329605
Razer,Blade Pro,Gaming,17.3,Intel Core i7 7820HK ,32,Nvidia GeForce GTX 1080,Windows 10,3.49,3840x2160,,True,2.9,512.0,SSD,0.0,,8.612321536507814
Asus,VivoBook S15,Notebook,15.6,Intel Core i7 8550U ,8,Nvidia GeForce 940MX,Windows 10,1.7,1920x1080,,False,1.8,256.0,SSD,0.0,,7.0192966537150445
Dell,Inspiron 5570,Notebook,15.6,Intel Core i7 8550U ,8,AMD Radeon 530,Windows 10,2.2,1920x1080,,False,1.8,256.0,SSD,0.0,,6.823286122355687
MSI,GT72S Dominator,Gaming,17.3,Intel Core i7 6820HK ,16,Nvidia GeForce GTX 980M,Windows 10,3.78,1920x1080,IPSPanel,False,2.7,256.0,SSD,1000.0,HDD,7.343193343040559
Acer,Aspire 3,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,Linux,2.1,1366x768,,False,2,128.0,SSD,0.0,,6.021023349349527
HP,Pavilion 14-BK001nv,Notebook,14.0,Intel Core i5 7200U ,6,Nvidia GeForce 940MX,Windows 10,1.58,1920x1080,IPSPanel,False,2.5,256.0,SSD,0.0,,6.490723534502507
Asus,VivoBook Pro,Notebook,15.6,Intel Core i5 7300HQ ,8,Nvidia GeForce GTX 1050,Windows 10,1.99,1920x1080,,False,2.5,1000.0,HDD,0.0,,6.809723398709042
HP,Elitebook 1040,Ultrabook,14.0,Intel Core i7 7500U ,8,Intel HD Graphics 620,Windows 10,1.36,1920x1080,IPSPanel,False,2.7,256.0,SSD,0.0,,7.4673710669175595
HP,Probook 470,Notebook,17.3,Intel Core i7 8550U ,8,Nvidia GeForce 930MX ,Windows 10,2.5,1920x1080,,False,1.8,1000.0,HDD,0.0,,6.925595197110468
Toshiba,Tecra A50-D-11M,Notebook,15.6,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,2.0,1920x1080,IPSPanel,False,2.5,500.0,HDD,0.0,,6.96979066990159
Dell,Latitude 3480,Notebook,14.0,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 10,1.76,1366x768,,False,2.3,500.0,HDD,0.0,,6.626717749249025
HP,EliteBook 820,Netbook,12.5,Intel Core i5 6200U ,8,Intel HD Graphics 520,Windows 10,1.26,1920x1080,,False,2.3,256.0,SSD,0.0,,7.419979923661835
Lenovo,Thinkpad X1,Ultrabook,14.0,Intel Core i7 7500U ,8,Intel HD Graphics 620,Windows 10,1.13,1920x1080,IPSPanel,False,2.7,512.0,SSD,0.0,,7.823645930834952
HP,ENVY -,Notebook,13.3,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.34,1920x1080,IPSPanel,False,2.5,256.0,SSD,0.0,,7.080867896690782
Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,No OS,2.2,1366x768,,False,2,128.0,SSD,0.0,,5.910796644040527
Dell,Inspiron 5570,Ultrabook,15.6,Intel Core i5 8250U ,8,AMD Radeon 530,Windows 10,1.9,1920x1080,,False,1.6,1000.0,HDD,0.0,,6.4967749901858625
Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,1.8,1920x1080,IPSPanel,True,2.5,256.0,SSD,0.0,,7.419979923661835
Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,Intel Pentium Quad Core N4200 ,4,Intel HD Graphics 505,Linux,2.0,1366x768,,False,1.1,1000.0,HDD,0.0,,5.988936353919148
Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.62,1920x1080,,False,2.8,1000.0,HDD,0.0,,7.002155954403621
HP,ProBook 470,Notebook,17.3,Intel Core i5 8250U ,8,Nvidia GeForce 930MX,Windows 10,2.5,1920x1080,IPSPanel,False,1.6,1000.0,HDD,0.0,,6.81783057145415
Dell,Inspiron 3576,Notebook,15.6,Intel Core i5 8250U ,8,AMD Radeon 520,Linux,2.2,1920x1080,,False,1.6,1000.0,HDD,0.0,,6.472346294500901
Apple,MacBook Pro,Ultrabook,13.3,Intel Core i5 ,8,Intel Iris Plus Graphics 650,macOS,1.37,2560x1600,IPSPanelRetinaDisplay,False,3.1,256.0,SSD,0.0,,7.4975399465469295
Acer,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,2 in 1 Convertible,11.6,Intel Celeron Quad Core N3160 ,4,Intel HD Graphics 400,Chrome OS,1.25,1366x768,IPSPanel,True,1.6,32.0,FlashStorage,0.0,,5.937536205082426
HP,14-am079na (N3710/8GB/2TB/W10),Notebook,14.0,Intel Pentium Quad Core N3710 ,8,Intel HD Graphics 405,Windows 10,1.94,1366x768,,False,1.6,2000.0,HDD,0.0,,5.963579343618446
HP,255 G6,Notebook,15.6,AMD A6-Series 9220 ,4,AMD Radeon R4 Graphics,Windows 10,1.86,1920x1080,,False,2.5,256.0,SSD,0.0,,5.987682403812522
Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,2.18,1920x1080,,False,2.5,1000.0,HDD,0.0,,6.48768401848461
Dell,XPS 13,Ultrabook,13.3,Intel Core i5 6300U ,8,Intel HD Graphics 520,Linux,1.23,3200x1800,,True,2.4,256.0,SSD,0.0,,7.002155954403621
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Intel Pentium Quad Core N4200 ,4,Intel HD Graphics 505,Windows 10,2.2,1920x1080,,False,1.1,128.0,SSD,0.0,,5.855071922202427
MSI,GS73VR Stealth,Gaming,17.3,Intel Core i7 6700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,2.43,1920x1080,IPSPanel,False,2.6,256.0,SSD,1000.0,HDD,7.575066568658071
Toshiba,Tecra Z40-C-161,Ultrabook,14.0,Intel Core i7 6600U ,16,Nvidia GeForce 930M,Windows 10,1.47,1920x1080,IPSPanel,False,2.6,512.0,SSD,0.0,,7.475339236566737
Toshiba,Satellite Pro,Notebook,15.6,Intel Core i3 7100U ,4,Intel HD Graphics 620,Windows 10,2.0,1366x768,,False,2.4,500.0,HDD,0.0,,6.505784060128229
Toshiba,Portege Z30-C-16H,Notebook,13.3,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 10,1.2,1920x1080,,False,2.3,128.0,SSD,0.0,,7.085901464365611
Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.7,1920x1080,,False,2.5,256.0,SSD,0.0,,6.54965074223381
Asus,GL553VE-FY082T (i7-7700HQ/8GB/1TB,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1920x1080,,False,2.8,128.0,SSD,1000.0,HDD,7.142827401161621
Lenovo,IdeaPad 320-15ABR,Notebook,15.6,AMD A12-Series 9720P ,12,AMD Radeon 530,Windows 10,2.2,1920x1080,,False,3.6,2000.0,HDD,0.0,,6.80128303447162
HP,ProBook 650,Notebook,14.0,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,2.31,1366x768,,False,2.5,500.0,HDD,0.0,,7.080867896690782
Acer,ES1-523-84K7 (A8-7410/8GB/256GB/FHD/W10),Notebook,15.6,AMD A8-Series 7410 ,8,AMD Radeon R5,Windows 10,2.23,1920x1080,,False,2.2,256.0,SSD,0.0,,6.150602768446279
Acer,Aspire A315-51,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,Windows 10,2.1,1366x768,,False,2,1000.0,HDD,0.0,,6.102558594613569
Acer,Aspire 3,Notebook,15.6,AMD A9-Series 9420 ,4,AMD Radeon R5,Windows 10,2.1,1366x768,,False,3,256.0,SSD,0.0,,6.111467339502679
Lenovo,ThinkPad T460s,Ultrabook,14.0,Intel Core i7 6600U ,12,Intel HD Graphics 520,Windows 7,1.4,1920x1080,,False,2.6,512.0,SSD,0.0,,7.740229524763182
Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,15.6,Intel Core i5 8250U ,4,Intel HD Graphics 620,Windows 10,2.05,1920x1080,,False,1.6,500.0,HDD,0.0,,6.529418838262226
Asus,Chromebook Flip,2 in 1 Convertible,12.5,Intel Core M M3-6Y30 ,4,Intel HD Graphics 515,Chrome OS,1.2,1920x1080,,True,0.9,64.0,FlashStorage,0.0,,6.505784060128229
MSI,GP72VR Leopard,Gaming,17.3,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1060,Windows 10,2.7,1920x1080,,False,2.8,128.0,SSD,1000.0,HDD,7.304361260656977
Dell,Inspiron 7779,2 in 1 Convertible,17.3,Intel Core i7 7500U ,16,Nvidia GeForce 940MX,Windows 10,2.77,1920x1080,,True,2.7,512.0,SSD,0.0,,7.4949862339505335
Dell,XPS 13,Ultrabook,13.3,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,1.3,3200x1800,,False,2.5,256.0,SSD,0.0,,7.145196134997171
Dell,Inspiron 5570,Notebook,15.6,Intel Core i5 8250U ,8,AMD Radeon 530,Windows 10,2.2,1920x1080,,False,1.6,128.0,SSD,1000.0,HDD,6.577861357721047
Dell,Vostro 5568,Notebook,15.6,Intel Core i3 6006U ,8,AMD Radeon R5 M420X,Windows 10,2.0,1920x1080,,False,2,256.0,SSD,0.0,,6.6052979209482015
Lenovo,Thinkpad T460,Notebook,14.0,Intel Core i5 6200U ,8,Intel HD Graphics 520,Windows 10,1.7,1920x1080,,False,2.3,256.0,SSD,0.0,,7.078341579557671
HP,Zbook 15,Workstation,15.6,Intel Core i7 7700HQ ,8,Nvidia Quadro M1200,Windows 10,2.6,1920x1080,,False,2.8,256.0,SSD,0.0,,7.46064564473776
HP,255 G6,Notebook,15.6,AMD A6-Series 9220 ,4,AMD Radeon R4 Graphics,Windows 10,1.86,1366x768,,False,2.5,500.0,HDD,0.0,,5.988961416889864
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050M,No OS,2.4,1920x1080,IPSPanel,False,2.8,256.0,SSD,0.0,,6.767343125265392
